time,threads,tps,qps,r,w,o,lat,err,reconn
339,16,4117.98,115551.47,52708.76,54606.75,8235.96,9.39,11.00,0.00
340,16,4218.00,116330.90,53045.95,54850.95,8433.99,9.22,14.00,0.00
341,16,4103.95,116283.45,53082.29,54991.27,8209.89,9.22,24.00,0.00
342,16,4109.95,115922.53,52725.33,54978.30,8218.90,9.39,13.00,0.00
343,16,4046.12,115655.52,52674.60,54889.67,8091.25,9.91,16.00,0.00
344,16,4112.80,116289.21,53157.35,54904.27,8227.59,9.22,22.00,0.00
345,16,4031.21,116090.94,53051.71,54976.81,8062.41,9.39,21.00,0.00
346,16,4149.93,115891.97,52873.07,54719.04,8299.85,9.22,22.00,0.00
347,16,4047.13,115530.82,52642.74,54793.81,8094.27,9.73,22.00,0.00
348,16,3984.91,114903.51,52399.86,54533.82,7969.83,9.56,23.00,0.00
349,16,3928.94,113815.33,51806.24,54151.21,7857.88,10.27,17.00,0.00
350,16,4086.96,114883.83,52374.47,54335.45,8173.92,9.39,22.00,0.00
351,16,4058.20,115824.82,52857.65,54850.75,8116.41,9.39,16.00,0.00
352,16,4001.72,115955.90,52947.30,55005.16,8003.44,9.39,28.00,0.00
353,16,3989.96,114863.90,52507.50,54376.48,7979.92,9.22,18.00,0.00
354,16,4014.29,114081.12,51984.70,54067.85,8028.57,10.09,18.00,0.00
355,16,4082.68,115502.87,52779.83,54557.69,8165.35,9.06,19.00,0.00
356,16,4116.13,115003.63,52478.65,54292.71,8232.26,9.22,12.00,0.00
357,16,4023.21,115246.98,52589.73,54610.83,8046.42,9.56,24.00,0.00
358,16,4009.92,114645.62,52299.92,54325.87,8019.83,9.22,15.00,0.00
359,16,3986.90,114533.00,52257.63,54302.58,7972.79,9.73,15.00,0.00
360,16,4039.00,114929.96,52433.98,54416.98,8079.00,9.39,26.00,0.00
361,16,4091.03,115142.79,52574.36,54387.37,8181.06,9.22,22.00,0.00
362,16,4050.13,114638.65,52342.67,54194.73,8101.26,9.39,21.00,0.00
363,16,4018.84,114269.59,52087.99,54143.91,8037.69,9.56,25.00,0.00
364,16,4030.85,114504.66,52196.02,54246.94,8061.69,9.39,19.00,0.00
365,16,4088.04,114943.19,52458.54,54309.56,8175.08,9.39,19.00,0.00
366,16,4010.11,114569.25,52271.48,54276.54,8021.23,9.73,14.00,0.00
367,16,3958.02,115593.59,52732.27,54945.28,7916.04,9.56,21.00,0.00
368,16,4046.99,114676.82,52186.92,54395.91,8093.99,9.91,19.00,0.00
369,16,4027.09,114924.52,52534.15,54337.19,8053.18,9.39,23.00,0.00
370,16,3953.01,115266.15,52633.07,54726.07,7907.01,9.39,24.00,0.00
371,16,4013.78,116109.51,52968.04,55113.92,8027.55,9.39,23.00,0.00
372,16,4092.15,116702.41,53175.01,55343.09,8184.31,9.56,20.00,0.00
373,16,4062.07,117232.11,53512.96,55595.00,8124.15,9.39,17.00,0.00
374,16,4105.01,116251.39,52924.18,55118.18,8209.03,9.73,19.00,0.00
375,16,4087.87,116673.23,53241.28,55255.22,8176.74,9.56,13.00,0.00
376,16,4153.00,116947.99,53259.00,55383.00,8306.00,9.56,21.00,0.00
377,16,4150.09,116633.41,53154.10,55179.14,8300.17,9.22,18.00,0.00
378,16,4198.95,116981.51,53320.32,55263.30,8397.89,9.06,19.00,0.00
379,16,4128.91,116102.51,52939.86,54904.82,8257.82,9.22,21.00,0.00
380,16,4058.08,116621.17,53301.99,55204.03,8115.15,9.39,13.00,0.00
381,16,4068.93,116942.13,53373.14,55431.11,8137.87,9.39,14.00,0.00
382,16,4139.12,116837.45,53370.58,55187.63,8279.24,9.22,11.00,0.00
383,16,4079.84,116210.45,53017.92,55032.85,8159.68,9.39,17.00,0.00
384,16,4061.11,116584.14,53160.43,55301.49,8122.22,9.56,20.00,0.00
385,16,4077.94,115672.28,52755.21,54762.18,8154.88,9.91,22.00,0.00
386,16,4016.12,115971.47,52860.58,55077.65,8033.24,9.56,21.00,0.00
387,16,4056.24,116201.84,53044.12,55045.24,8112.48,9.56,15.00,0.00
388,16,4033.00,115368.96,52615.98,54686.98,8066.00,9.73,14.00,0.00
389,16,4030.81,115060.53,52487.51,54511.41,8061.62,9.22,28.00,0.00
390,16,4000.87,113907.27,51937.30,53968.23,8001.74,9.56,17.00,0.00
391,16,4027.14,115045.99,52472.82,54518.89,8054.28,9.56,20.00,0.00
392,16,4025.92,115386.75,52695.97,54638.93,8051.84,9.22,26.00,0.00
393,16,4010.87,114301.21,52209.27,54070.21,8021.73,9.39,18.00,0.00
394,16,3996.18,114618.14,52340.35,54285.43,7992.36,9.39,27.00,0.00
395,16,4037.07,114620.90,52231.86,54314.90,8074.13,9.56,19.00,0.00
396,16,4058.97,114100.28,51988.67,53993.66,8117.95,9.56,11.00,0.00
397,16,4018.03,115893.78,52909.36,54948.37,8036.05,9.22,11.00,0.00
398,16,3958.07,115158.15,52608.98,54633.02,7916.15,9.56,16.00,0.00
399,16,4090.75,115277.84,52458.74,54638.61,8180.49,9.56,12.00,0.00
400,16,4111.06,114916.57,52342.71,54350.74,8223.11,9.22,13.00,0.00
401,16,4017.80,115975.32,53063.40,54876.31,8035.61,9.22,13.00,0.00
402,16,4021.27,114534.61,52267.47,54224.60,8042.53,9.39,17.00,0.00
403,16,3964.01,113941.34,51958.16,54056.16,7927.02,9.73,20.00,0.00
404,16,4090.89,115639.01,52722.64,54733.58,8182.79,9.56,17.00,0.00
405,16,4082.12,115756.45,52818.57,54773.63,8164.24,9.39,17.00,0.00
406,16,4075.17,115914.70,52962.15,54802.22,8150.33,9.22,21.00,0.00
407,16,4045.89,115392.95,52637.61,54663.55,8091.79,9.39,17.00,0.00
408,16,3980.77,115148.44,52517.01,54669.89,7961.55,9.56,20.00,0.00
409,16,4134.99,115191.83,52603.92,54317.92,8269.99,9.06,18.00,0.00
410,16,4028.16,114110.52,52047.06,54009.14,8054.32,9.56,14.00,0.00
411,16,4036.88,115049.65,52435.47,54540.41,8073.76,9.39,17.00,0.00
412,16,4099.02,115380.57,52535.26,54645.27,8200.04,9.56,19.00,0.00
413,16,4204.14,116034.93,52854.79,54771.86,8408.28,9.22,21.00,0.00
414,16,4040.81,114652.58,52245.53,54325.43,8081.62,9.56,19.00,0.00
415,16,4062.18,114632.13,52342.34,54165.42,8124.36,9.22,14.00,0.00
416,16,4019.92,114616.86,52317.02,54260.99,8038.85,9.39,30.00,0.00
417,16,4096.95,116115.46,53048.29,54872.27,8194.89,9.22,19.00,0.00
418,16,4078.17,115610.82,52784.20,54670.28,8156.34,9.22,17.00,0.00
419,16,3943.80,114087.23,51999.37,54200.26,7887.60,10.09,17.00,0.00
420,16,4107.12,113710.23,51802.47,53693.53,8214.23,9.73,15.00,0.00
421,16,3994.93,114532.01,52240.09,54302.06,7989.86,9.39,11.00,0.00
422,16,3959.04,114614.09,52252.50,54443.52,7918.08,9.91,22.00,0.00
423,16,3996.81,115013.58,52492.53,54527.43,7993.62,9.39,13.00,0.00
424,16,4012.06,114809.84,52284.84,54500.87,8024.13,9.73,15.00,0.00
425,16,4122.10,115289.77,52573.26,54472.31,8244.20,9.06,15.00,0.00
426,16,4074.97,114945.12,52442.60,54352.59,8149.94,9.39,16.00,0.00
427,16,4015.14,115060.02,52496.83,54532.90,8030.28,9.39,22.00,0.00
428,16,4060.77,115502.55,52676.06,54704.95,8121.55,9.22,19.00,0.00
429,16,4164.22,115042.14,52370.79,54342.90,8328.44,9.39,11.00,0.00
430,16,4053.85,115219.82,52595.09,54518.02,8106.71,9.06,12.00,0.00
431,16,3957.12,113832.45,51842.57,54074.64,7915.24,9.91,18.00,0.00
432,16,3988.89,114494.91,52200.59,54316.54,7977.78,9.56,23.00,0.00
433,16,4107.08,115906.32,52924.06,54768.09,8214.16,9.22,22.00,0.00
434,16,4169.94,115377.23,52651.19,54386.17,8339.87,9.22,14.00,0.00
435,16,4086.82,115813.02,52837.73,54801.64,8173.65,9.22,11.00,0.00
436,16,4118.25,115564.88,52668.14,54660.25,8236.49,9.22,21.00,0.00
437,16,4085.96,115043.84,52423.47,54448.45,8171.92,9.39,12.00,0.00
438,16,4082.20,115234.72,52592.61,54477.70,8164.41,9.22,18.00,0.00
439,16,4098.87,114773.35,52293.34,54283.27,8196.74,9.22,17.00,0.00
440,16,3981.92,113864.77,51834.98,54064.94,7964.84,10.27,15.00,0.00
441,16,4052.05,113742.49,51798.68,53839.70,8104.11,9.39,16.00,0.00
442,16,4085.82,115831.04,52888.73,54770.65,8171.65,9.06,14.00,0.00
443,16,4173.28,115906.81,52922.57,54637.68,8346.56,9.06,20.00,0.00
444,16,4017.97,115078.19,52402.63,54639.62,8035.94,9.91,16.00,0.00
445,16,4035.93,115402.00,52683.09,54647.05,8071.86,9.39,23.00,0.00
446,16,4086.85,115158.65,52532.01,54452.94,8173.69,9.39,16.00,0.00
447,16,4078.02,114999.53,52428.24,54415.25,8156.04,9.39,19.00,0.00
448,16,3968.17,114350.95,52050.25,54364.35,7936.34,10.09,13.00,0.00
449,16,4023.02,112976.53,51625.24,53305.25,8046.04,9.22,16.00,0.00
450,16,4058.76,114885.15,52400.88,54366.76,8117.52,9.39,17.00,0.00
451,16,4040.22,115596.36,52673.90,54842.02,8080.44,9.39,13.00,0.00
452,16,3990.84,115235.30,52619.85,54634.77,7980.67,9.39,14.00,0.00
453,16,4025.22,114790.27,52285.85,54452.97,8051.44,9.56,12.00,0.00
454,16,4088.45,114010.71,52007.02,53826.78,8176.90,9.22,28.00,0.00
455,16,4139.45,114106.38,52018.64,53808.84,8278.90,9.22,20.00,0.00
456,16,3948.06,113856.65,51910.75,54049.78,7896.11,10.27,10.00,0.00
457,16,4046.95,115166.70,52610.41,54462.39,8093.91,9.22,18.00,0.00
458,16,3953.07,113737.09,51860.95,53969.99,7906.15,9.56,18.00,0.00
459,16,3967.89,113902.91,51938.59,54028.53,7935.78,9.56,21.00,0.00
460,16,4082.09,114763.47,52321.13,54278.17,8164.18,9.06,11.00,0.00
461,16,3986.83,114841.13,52462.78,54404.69,7973.66,9.22,16.00,0.00
462,16,3949.01,113663.43,51864.20,53901.20,7898.03,9.39,16.00,0.00
463,16,3933.09,113141.68,51616.22,53660.27,7865.19,9.39,23.00,0.00
464,16,4040.94,114902.24,52459.20,54360.17,8082.88,9.39,18.00,0.00
465,16,4186.97,116013.13,52931.60,54707.59,8373.94,9.06,14.00,0.00
466,16,3999.91,115236.51,52554.87,54681.82,7999.83,9.73,23.00,0.00
467,16,4053.30,114987.58,52437.91,54443.06,8106.60,9.39,18.00,0.00
468,16,4056.82,115442.96,52681.70,54647.61,8113.65,9.39,27.00,0.00
469,16,4088.94,115585.27,52828.21,54579.18,8177.88,9.22,13.00,0.00
470,16,4114.92,114666.71,52273.95,54162.92,8229.84,9.22,15.00,0.00
471,16,4054.36,115315.33,52654.72,54552.89,8107.73,9.06,22.00,0.00
472,16,4051.56,115091.60,52530.34,54457.13,8104.13,9.22,16.00,0.00
473,16,4095.18,114645.95,52251.26,54204.34,8190.35,9.22,17.00,0.00
474,16,3992.01,114191.37,52067.17,54140.18,7984.03,9.39,17.00,0.00
475,16,4022.15,114453.32,52251.97,54157.04,8044.30,9.22,23.00,0.00
476,16,4027.96,115512.95,52684.52,54772.50,8055.93,9.56,28.00,0.00
477,16,4104.00,115253.96,52541.98,54503.98,8208.00,9.22,13.00,0.00
478,16,4030.93,115404.09,52705.13,54637.09,8061.87,9.22,20.00,0.00
479,16,4019.04,115070.05,52508.48,54524.50,8037.07,9.56,21.00,0.00
480,16,4039.96,114736.91,52375.50,54280.48,8080.92,9.22,17.00,0.00
481,16,4149.10,115900.68,52801.22,54802.27,8297.19,9.22,12.00,0.00
482,16,4034.84,116149.42,52922.91,55156.82,8069.68,9.39,15.00,0.00
483,16,4115.13,115969.67,52922.68,54815.74,8231.26,9.56,20.00,0.00
484,16,4064.90,115843.18,52814.71,54898.66,8129.80,9.56,23.00,0.00
485,16,4051.96,115932.97,52962.53,54866.51,8103.93,9.22,18.00,0.00
486,16,4098.87,116099.46,53003.38,54898.32,8197.75,9.22,16.00,0.00
487,16,4042.12,115114.32,52442.51,54587.57,8084.23,9.56,20.00,0.00
488,16,4036.18,115791.09,52913.32,54806.41,8071.35,9.22,27.00,0.00
489,16,4046.93,116423.88,53127.03,55201.99,8094.85,9.39,18.00,0.00
490,16,4041.98,116021.52,52948.78,54988.77,8083.97,9.56,16.00,0.00
491,16,4123.11,117259.01,53433.37,55579.43,8246.21,9.39,25.00,0.00
492,16,4128.89,117068.92,53369.59,55442.54,8256.78,9.56,16.00,0.00
493,16,4171.95,116362.50,53015.32,55002.29,8344.89,9.39,19.00,0.00
494,16,4051.86,116859.97,53381.16,55375.09,8103.72,9.39,17.00,0.00
495,16,4088.25,117673.17,53848.28,55648.39,8176.50,9.22,21.00,0.00
496,16,4099.83,117122.11,53432.77,55489.68,8199.66,9.39,28.00,0.00
497,16,4060.01,116945.31,53381.14,55444.14,8120.02,9.56,13.00,0.00
498,16,4217.23,116603.41,52980.91,55189.03,8433.46,9.56,19.00,0.00
499,16,4166.68,117022.09,53380.94,55307.79,8333.37,9.56,17.00,0.00
500,16,4150.23,117743.40,53743.92,55698.03,8301.45,9.22,23.00,0.00
501,16,4102.92,117262.66,53423.93,55632.89,8205.84,9.56,10.00,0.00
502,16,4278.02,117498.66,53507.30,55435.31,8556.05,9.22,20.00,0.00
503,16,4066.14,116864.90,53465.79,55266.85,8132.27,9.39,18.00,0.00
504,16,4125.88,116976.68,53394.48,55331.43,8250.77,9.39,17.00,0.00
505,16,4099.97,116857.13,53317.60,55338.59,8200.94,9.56,23.00,0.00
506,16,4152.17,116958.87,53356.22,55299.30,8303.35,9.39,17.00,0.00
507,16,4121.97,116976.11,53266.59,55464.58,8244.94,9.73,13.00,0.00
508,16,4057.83,115593.09,52749.76,54728.67,8114.66,9.73,21.00,0.00
509,16,4073.93,115953.93,52853.05,54953.02,8147.85,9.39,17.00,0.00
510,16,3942.08,114785.34,52253.07,54647.11,7885.16,10.65,20.00,0.00
511,16,4060.99,115487.67,52703.85,54661.84,8121.98,9.39,22.00,0.00
512,16,4026.89,115536.82,52649.55,54833.49,8053.78,9.56,21.00,0.00
513,16,4141.26,115299.21,52569.29,54448.40,8281.52,9.39,16.00,0.00
514,16,3971.74,116218.36,53105.51,55168.37,7944.48,9.39,13.00,0.00
515,16,4087.46,116280.21,52993.02,55112.26,8174.93,9.39,15.00,0.00
516,16,4036.53,116352.45,53093.82,55186.57,8072.06,9.56,27.00,0.00
517,16,4177.33,116649.35,53192.26,55102.42,8354.67,9.22,19.00,0.00
518,16,4190.79,116052.16,52862.34,54807.24,8382.58,9.39,23.00,0.00
519,16,4088.94,116769.24,53256.20,55335.16,8177.88,9.22,10.00,0.00
520,16,4069.24,115506.83,52725.12,54644.23,8137.48,9.39,16.00,0.00
521,16,4017.85,115571.80,52581.09,54954.00,8036.71,10.27,14.00,0.00
522,16,4101.73,115551.51,52635.59,54712.46,8203.47,9.56,16.00,0.00
523,16,4009.24,115431.05,52670.22,54742.34,8018.49,9.56,16.00,0.00
524,16,4102.89,116017.75,52900.52,54911.46,8205.77,9.22,17.00,0.00
525,16,4126.21,115618.78,52714.64,54651.73,8252.41,9.22,12.00,0.00
526,16,4062.94,115896.43,52990.28,54781.26,8124.89,9.06,18.00,0.00
527,16,3985.08,115593.22,52756.01,54867.05,7970.15,9.56,15.00,0.00
528,16,4151.90,115952.29,52872.77,54774.72,8304.81,9.22,9.00,0.00
529,16,4117.10,116437.79,53155.27,55048.32,8234.20,9.22,25.00,0.00
530,16,4074.06,115519.83,52639.83,54731.87,8148.13,9.56,20.00,0.00
531,16,4111.96,115565.84,52682.47,54659.45,8223.92,9.56,14.00,0.00
532,16,4153.98,116022.41,53001.73,54713.72,8306.96,9.06,16.00,0.00
533,16,4024.98,115074.52,52359.78,54664.77,8049.97,9.91,19.00,0.00
534,16,4024.83,115993.21,52975.81,54966.73,8050.67,9.22,10.00,0.00
535,16,4138.39,115803.96,52856.00,54672.18,8275.78,9.22,23.00,0.00
536,16,4110.76,118194.13,53922.87,56048.74,8222.52,9.56,12.00,0.00
537,16,4154.84,118104.50,53844.95,55949.87,8309.68,9.39,19.00,0.00
538,16,4133.23,117312.53,53521.98,55524.09,8266.46,9.56,19.00,0.00
539,16,4105.73,117705.34,53745.50,55748.37,8211.47,9.39,14.00,0.00
540,16,4173.23,117381.40,53645.93,55389.02,8346.46,9.06,16.00,0.00
541,16,4061.09,117041.51,53394.14,55525.19,8122.17,9.73,18.00,0.00
542,16,4039.84,117198.48,53467.94,55650.86,8079.69,9.56,22.00,0.00
543,16,4102.08,116809.29,53284.05,55321.09,8204.16,9.56,15.00,0.00
544,16,4034.96,117590.94,53676.51,55844.49,8069.93,9.73,11.00,0.00
545,16,4102.82,117140.76,53474.61,55460.52,8205.63,9.73,22.00,0.00
546,16,4075.03,117411.86,53565.39,55696.41,8150.06,9.39,18.00,0.00
547,16,4101.15,117843.17,53820.90,55819.97,8202.29,9.22,21.00,0.00
548,16,4174.16,117461.50,53609.05,55504.13,8348.32,9.22,18.00,0.00
549,16,4092.95,118028.64,53902.38,55940.35,8185.91,9.22,15.00,0.00
550,16,4128.86,116968.95,53262.15,55449.08,8257.71,9.56,20.00,0.00
551,16,4134.99,117652.73,53718.88,55663.87,8269.98,9.22,15.00,0.00
552,16,4222.03,117901.72,53778.33,55680.34,8443.05,9.06,16.00,0.00
553,16,4068.13,117620.79,53638.73,55844.80,8137.26,9.73,18.00,0.00
554,16,4192.82,117818.91,53744.68,55688.60,8385.64,9.22,11.00,0.00
555,16,4067.00,117948.92,53770.96,56043.96,8133.99,9.73,26.00,0.00
556,16,4206.00,117252.00,53452.00,55388.00,8412.00,9.39,22.00,0.00
557,16,4101.11,117822.10,53797.42,55822.47,8202.22,9.22,20.00,0.00
558,16,4209.95,117408.59,53531.36,55457.33,8419.90,9.56,18.00,0.00
559,16,4145.86,117572.93,53641.14,55640.07,8291.71,9.39,18.00,0.00
560,16,4192.05,117767.28,53772.58,55610.60,8384.09,9.22,24.00,0.00
561,16,4039.13,117413.72,53594.70,55740.77,8078.26,9.56,11.00,0.00
562,16,4046.07,116924.13,53237.97,55594.01,8092.15,9.91,20.00,0.00
563,16,4109.91,117376.35,53480.79,55675.74,8219.81,9.56,20.00,0.00
564,16,4046.80,117152.10,53475.31,55583.20,8093.59,9.73,19.00,0.00
565,16,4173.00,117426.99,53510.00,55571.00,8346.00,9.56,24.00,0.00
566,16,4222.08,117863.14,53807.98,55611.01,8444.15,9.06,25.00,0.00
567,16,4096.22,117830.33,53729.89,55908.00,8192.44,9.39,16.00,0.00
568,16,4097.91,116526.56,53101.89,55228.85,8195.83,9.56,20.00,0.00
569,16,4081.12,117218.55,53534.62,55521.68,8162.25,9.39,13.00,0.00
570,16,4160.83,116941.30,53266.86,55353.78,8320.67,9.22,24.00,0.00
571,16,4155.96,116846.88,53225.49,55308.47,8312.92,9.22,18.00,0.00
572,16,4082.90,115921.21,52872.73,54882.68,8165.80,9.39,17.00,0.00
573,16,4122.08,115768.20,52793.00,54731.04,8244.16,9.39,17.00,0.00
574,16,3997.05,115300.35,52633.61,54672.64,7994.09,9.91,11.00,0.00
575,16,4080.19,115953.32,52902.43,54890.52,8160.37,9.22,28.00,0.00
576,16,4192.78,115902.81,52838.18,54679.08,8385.55,9.22,16.00,0.00
577,16,4067.16,115724.65,52737.12,54855.21,8132.33,9.73,30.00,0.00
578,16,4051.72,115817.87,52913.29,54800.15,8104.43,9.39,16.00,0.00
579,16,4073.27,115628.72,52634.52,54846.66,8147.54,9.73,22.00,0.00
580,16,4137.93,116349.03,53108.10,54965.07,8275.86,9.22,16.00,0.00
581,16,4144.91,116979.56,53305.89,55383.85,8289.83,9.39,14.00,0.00
582,16,4091.27,117266.72,53529.53,55554.66,8182.54,9.73,22.00,0.00
583,16,4105.73,116551.32,53187.49,55152.37,8211.46,9.39,11.00,0.00
584,16,4059.99,116206.85,53068.93,55018.93,8118.99,9.22,16.00,0.00
585,16,4090.07,116196.89,52956.86,55058.89,8181.13,9.22,19.00,0.00
586,16,4187.08,116389.36,53120.08,54895.11,8374.17,9.22,19.00,0.00
587,16,4094.07,116196.07,52875.94,55131.98,8188.15,9.73,17.00,0.00
588,16,4056.78,116755.77,53268.16,55374.05,8113.57,9.56,15.00,0.00
589,16,4058.07,116565.04,53195.93,55253.97,8115.14,9.39,11.00,0.00
590,16,3964.99,116154.84,53000.93,55222.92,7930.99,9.56,16.00,0.00
591,16,4065.96,116008.86,52845.48,55032.46,8130.92,9.73,19.00,0.00
592,16,4045.06,116803.66,53364.76,55348.79,8090.12,9.39,16.00,0.00
593,16,4195.06,118429.59,54020.73,56018.75,8390.11,8.90,26.00,0.00
594,16,4154.97,117448.26,53599.66,55537.65,8310.95,9.22,23.00,0.00
595,16,4134.02,117271.47,53539.21,55465.22,8267.03,9.39,14.00,0.00
596,16,4134.04,117745.01,53682.46,55793.48,8269.07,9.56,17.00,0.00
597,16,4187.00,117994.87,53876.94,55743.94,8373.99,9.22,16.00,0.00
598,16,4042.88,117658.39,53715.35,55857.29,8085.75,9.56,18.00,0.00
599,16,4112.02,117726.53,53716.24,55786.25,8224.04,9.22,17.00,0.00
600,16,4105.81,117609.59,53594.54,55803.43,8211.62,9.56,16.00,0.00
601,16,4178.26,117895.40,53804.38,55734.50,8356.52,9.22,18.00,0.00
602,16,4190.05,117968.41,53760.64,55828.67,8379.10,9.22,20.00,0.00
603,16,4136.02,117535.53,53629.24,55633.25,8273.04,9.56,24.00,0.00
604,16,4174.70,118158.46,53948.10,55860.96,8349.40,9.22,12.00,0.00
605,16,4122.07,117188.89,53563.87,55381.90,8243.13,9.22,11.00,0.00
606,16,4198.26,117511.32,53631.34,55482.46,8397.52,9.22,14.00,0.00
607,16,4183.68,118008.00,53845.89,55795.74,8366.36,9.06,15.00,0.00
608,16,4083.96,118018.96,53838.53,56012.51,8167.93,9.39,22.00,0.00
609,16,4190.24,118268.73,53956.07,55931.18,8381.48,9.39,18.00,0.00
610,16,4066.89,117314.78,53581.53,55599.48,8133.78,9.73,20.00,0.00
611,16,4105.98,117328.40,53456.72,55660.71,8210.96,9.56,22.00,0.00
612,16,4118.87,118286.34,54004.33,56044.27,8237.75,9.39,32.00,0.00
613,16,4184.31,117388.75,53636.00,55383.13,8369.62,9.22,24.00,0.00
614,16,4218.01,118022.34,53881.16,55705.16,8436.02,9.06,19.00,0.00
615,16,4216.83,117410.26,53609.84,55366.77,8433.66,9.22,16.00,0.00
616,16,4061.11,118093.25,53911.49,56060.54,8121.22,9.39,14.00,0.00
617,16,4183.98,117627.37,53627.71,55630.70,8368.96,9.39,19.00,0.00
618,16,4174.97,117608.25,53741.66,55516.65,8349.95,9.06,11.00,0.00
619,16,4162.23,117117.51,53354.97,55438.08,8324.46,9.56,23.00,0.00
620,16,4117.89,117415.97,53603.62,55576.57,8235.79,9.22,26.00,0.00
621,16,4143.82,117656.77,53599.62,55769.52,8287.63,9.39,12.00,0.00
622,16,4185.18,118060.16,53847.35,55842.44,8370.37,9.56,24.00,0.00
623,16,4058.01,117925.25,53719.11,56090.12,8116.02,9.73,16.00,0.00
624,16,4142.84,117648.34,53667.88,55694.80,8285.67,9.39,19.00,0.00
625,16,4132.27,116805.54,53231.43,55309.57,8264.53,9.73,19.00,0.00
626,16,4103.79,117435.09,53529.31,55698.20,8207.59,9.39,16.00,0.00
627,16,4267.96,118387.82,53972.46,55879.44,8535.91,9.22,16.00,0.00
628,16,4086.06,117344.82,53381.83,55790.86,8172.13,9.73,27.00,0.00
629,16,4140.88,116815.71,53277.50,55256.44,8281.77,9.22,14.00,0.00
630,16,4101.03,115793.72,52763.33,54828.34,8202.05,9.39,14.00,0.00
631,16,3960.19,115551.68,52644.59,54986.70,7920.39,10.09,11.00,0.00
632,16,4126.96,116054.99,52792.54,55008.52,8253.93,9.73,24.00,0.00
633,16,4083.85,115055.82,52455.09,54434.02,8166.70,9.56,16.00,0.00
634,16,4050.00,115957.94,52979.97,54876.97,8101.00,9.22,12.00,0.00
635,16,4065.30,116719.71,53262.97,55327.13,8129.61,9.22,16.00,0.00
636,16,4103.66,116356.22,53003.55,55144.37,8208.31,9.39,14.00,0.00
637,16,4182.03,117476.80,53611.37,55501.38,8364.06,9.22,29.00,0.00
638,16,4173.03,116760.94,53313.43,55101.45,8346.07,9.22,22.00,0.00
639,16,4052.99,116121.62,52998.83,55016.82,8105.97,9.22,22.00,0.00
640,16,4101.84,116332.59,53058.99,55069.91,8203.69,9.22,18.00,0.00
641,16,4157.18,116126.90,52983.24,54829.32,8314.35,9.22,13.00,0.00
642,16,4092.99,116102.68,52803.85,55112.85,8185.98,9.73,25.00,0.00
643,16,4030.07,116292.03,53034.93,55196.97,8060.14,9.39,16.00,0.00
644,16,4114.78,116721.64,53397.09,55095.00,8229.55,9.22,15.00,0.00
645,16,4036.00,115340.90,52468.96,54799.95,8071.99,10.09,8.00,0.00
646,16,4179.17,116410.71,53161.15,54891.22,8358.34,9.22,22.00,0.00
647,16,4051.15,115632.32,52652.97,54877.05,8102.30,9.56,16.00,0.00
648,16,4216.70,116713.75,53204.24,55077.11,8432.40,9.22,12.00,0.00
649,16,4193.30,116665.34,53232.81,55043.94,8388.60,9.22,12.00,0.00
650,16,4116.86,117134.01,53351.18,55550.11,8232.72,9.73,25.00,0.00
651,16,4042.07,116331.10,53025.96,55221.00,8084.15,9.56,14.00,0.00
652,16,4070.01,117026.39,53435.18,55452.19,8139.03,9.22,23.00,0.00
653,16,4119.86,117025.04,53340.20,55444.12,8240.72,9.39,20.00,0.00
654,16,4218.10,116483.65,53079.21,54969.25,8435.19,9.22,12.00,0.00
655,16,3929.90,116705.97,53291.62,55553.56,7860.80,9.73,19.00,0.00
656,16,4072.08,115469.35,52622.07,54703.11,8144.17,9.56,16.00,0.00
657,16,4205.16,116481.52,53080.06,54991.14,8410.33,9.39,13.00,0.00
658,16,4151.67,116019.90,52919.85,54796.70,8303.35,9.22,12.00,0.00
659,16,4097.07,115947.84,52840.84,54912.87,8194.13,9.39,16.00,0.00
660,16,4007.10,116139.86,53044.31,55082.36,8013.20,9.73,22.00,0.00
661,16,4084.81,115738.58,52928.52,54639.44,8170.62,9.22,18.00,0.00
662,16,4127.23,116466.47,53169.95,55042.06,8254.46,9.22,20.00,0.00
663,16,4080.87,116105.42,53098.36,54846.31,8160.75,9.22,19.00,0.00
664,16,4154.01,116861.16,53288.07,55264.08,8309.01,9.06,15.00,0.00
665,16,4053.21,117881.09,53767.78,56006.89,8106.42,9.73,13.00,0.00
666,16,4072.76,116885.12,53246.87,55492.73,8145.52,9.39,24.00,0.00
667,16,4131.12,117854.36,53776.53,55815.59,8262.24,9.39,23.00,0.00
668,16,4169.84,117436.49,53516.95,55580.87,8338.68,9.39,19.00,0.00
669,16,4068.06,117178.74,53473.79,55568.82,8136.12,9.73,14.00,0.00
670,16,4085.91,117818.34,53747.79,55897.74,8172.82,9.56,20.00,0.00
671,16,4192.14,118508.90,54099.78,56025.84,8383.28,9.22,19.00,0.00
672,16,4082.87,117228.24,53417.29,55644.21,8166.74,9.73,19.00,0.00
