time,threads,tps,qps,r,w,o,lat,err,reconn
2157,16,4681.94,134403.31,61319.23,63720.20,9363.88,9.22,19.00,0.00
2158,16,4817.00,133593.14,60853.06,63106.07,9634.01,7.84,12.00,0.00
2159,16,4791.01,134578.18,61345.08,63651.08,9582.01,7.56,18.00,0.00
2160,16,4723.01,133963.18,61152.08,63365.08,9446.01,7.70,28.00,0.00
2161,16,4749.06,134420.71,61301.78,63620.81,9498.12,8.28,15.00,0.00
2162,16,4709.96,134457.98,61424.53,63613.52,9419.93,7.56,24.00,0.00
2163,16,4724.88,134062.48,61216.39,63396.34,9449.75,7.70,21.00,0.00
2164,16,4690.12,134876.56,61499.62,63997.69,9379.25,8.28,13.00,0.00
2165,16,4699.98,135373.41,61807.73,64164.72,9400.96,7.56,23.00,0.00
2166,16,4739.05,134116.29,61126.59,63511.61,9478.09,7.70,24.00,0.00
2167,16,4758.99,134646.64,61385.84,63742.83,9517.97,7.56,19.00,0.00
2168,16,4686.93,133750.90,60988.04,63389.01,9373.85,9.06,25.00,0.00
2169,16,4658.07,131738.86,60110.85,62311.88,9316.13,8.43,24.00,0.00
2170,16,4657.01,131728.41,60004.19,62410.19,9314.03,9.22,23.00,0.00
2171,16,4626.99,131861.63,60166.83,62440.82,9253.97,7.84,21.00,0.00
2172,16,4532.98,129611.43,59085.74,61459.73,9065.96,9.39,19.00,0.00
2173,16,4619.04,131113.07,59792.49,62082.51,9238.08,9.22,18.00,0.00
2174,16,4653.99,131589.77,59982.90,62298.89,9307.98,7.70,28.00,0.00
2175,16,4609.00,131097.01,59729.01,62150.01,9218.00,8.58,21.00,0.00
2176,16,4616.96,131487.90,60030.50,62223.48,9233.92,7.84,30.00,0.00
2177,16,4585.02,130401.70,59537.32,61694.33,9170.05,7.98,24.00,0.00
2178,16,4622.98,132037.46,60368.75,62422.74,9245.96,7.56,28.00,0.00
2179,16,4598.99,132103.61,60223.82,62681.82,9197.97,7.84,14.00,0.00
2180,16,4559.02,131977.63,60251.29,62608.30,9118.04,7.84,19.00,0.00
2181,16,4634.01,131845.28,60230.13,62347.13,9268.02,7.70,16.00,0.00
2182,16,4475.02,128913.56,58788.26,61175.27,8950.04,9.56,18.00,0.00
2183,16,4646.96,131314.81,59888.46,62132.44,9293.92,7.70,21.00,0.00
2184,16,4602.02,132067.52,60330.24,62533.25,9204.04,7.84,16.00,0.00
2185,16,4632.99,131007.75,59708.88,62032.88,9265.98,9.22,9.00,0.00
2186,16,4623.79,131424.99,59939.26,62239.15,9246.58,9.06,21.00,0.00
2187,16,4617.20,131284.66,59898.58,62150.68,9235.40,7.98,20.00,0.00
2188,16,4607.02,130933.66,59680.30,62038.31,9215.05,8.28,17.00,0.00
2189,16,4678.98,131441.34,59809.70,62274.69,9356.95,8.43,15.00,0.00
2190,16,4605.05,131488.30,59936.59,62341.62,9210.09,7.84,30.00,0.00
2191,16,4717.90,132017.08,60124.67,62456.62,9435.79,7.70,26.00,0.00
2192,16,4700.06,131908.69,60261.77,62246.80,9400.12,7.56,17.00,0.00
2193,16,4584.02,132019.54,60250.25,62602.26,9167.04,9.22,28.00,0.00
2194,16,4612.03,132025.73,60267.33,62533.34,9225.05,7.84,20.00,0.00
2195,16,4712.93,134199.98,61346.07,63428.04,9425.86,7.56,17.00,0.00
2196,16,4767.04,134493.00,61375.46,63583.47,9534.07,7.43,23.00,0.00
2197,16,4768.99,133918.68,61100.86,63279.85,9537.98,7.70,22.00,0.00
2198,16,4693.99,134412.78,61358.90,63665.90,9387.98,7.56,19.00,0.00
2199,16,4782.02,134843.62,61464.28,63815.30,9564.04,7.56,17.00,0.00
2200,16,4753.98,134437.38,61272.72,63656.71,9507.96,7.70,26.00,0.00
2201,16,4761.00,134049.03,61101.01,63426.01,9522.00,7.56,26.00,0.00
2202,16,4575.02,133064.64,60694.29,63220.31,9150.04,9.39,12.00,0.00
2203,16,4700.00,134431.90,61271.95,63759.95,9399.99,9.06,25.00,0.00
2204,16,4661.98,134867.32,61586.69,63956.68,9323.95,7.43,36.00,0.00
2205,16,4735.03,134709.79,61501.36,63739.38,9469.06,7.56,34.00,0.00
2206,16,4743.01,134201.16,61222.07,63492.07,9487.01,7.70,26.00,0.00
2207,16,4641.99,134178.65,61253.84,63640.84,9283.98,7.70,16.00,0.00
2208,16,4697.01,134311.31,61281.14,63636.15,9394.02,9.22,26.00,0.00
2209,16,4774.00,135205.01,61715.00,63942.00,9548.00,7.43,17.00,0.00
2210,16,4667.02,134854.57,61630.26,63890.27,9334.04,7.43,16.00,0.00
2211,16,4822.99,134152.78,61164.90,63341.89,9645.98,7.43,24.00,0.00
2212,16,4761.92,134799.87,61472.03,63803.99,9523.85,7.56,23.00,0.00
2213,16,4710.01,134277.34,61250.15,63607.16,9420.02,7.56,20.00,0.00
2214,16,4748.01,134303.40,61200.18,63607.19,9496.03,8.90,26.00,0.00
2215,16,4763.06,134483.63,61226.74,63730.77,9526.12,7.70,26.00,0.00
2216,16,4638.97,131684.17,60092.62,62313.61,9277.94,8.28,16.00,0.00
2217,16,4702.87,134862.26,61518.29,63938.23,9405.74,7.56,18.00,0.00
2218,16,4806.13,133986.74,61093.71,63280.77,9612.27,8.43,24.00,0.00
2219,16,4681.01,134360.24,61315.11,63683.11,9362.02,7.56,22.00,0.00
2220,16,4736.46,134523.74,61363.04,63687.78,9472.93,7.98,12.00,0.00
2221,16,4721.51,134338.44,61316.59,63578.84,9443.02,7.56,21.00,0.00
2222,16,4762.99,135038.72,61662.87,63849.87,9525.98,7.43,13.00,0.00
2223,16,4769.04,134523.02,61304.46,63681.48,9537.07,7.56,22.00,0.00
2224,16,4767.00,134632.99,61530.00,63569.00,9534.00,7.43,26.00,0.00
2225,16,4700.99,133856.82,60863.92,63589.91,9402.99,9.22,17.00,0.00
2226,16,4709.02,134745.50,61458.23,63870.24,9417.04,8.43,21.00,0.00
2227,16,4864.97,134569.14,61341.61,63496.59,9730.94,7.43,19.00,0.00
2228,16,4731.00,133587.99,61050.99,63074.99,9462.00,7.56,18.00,0.00
2229,16,4654.02,132405.67,60355.30,62742.32,9308.05,7.84,20.00,0.00
2230,16,4694.97,132252.26,60337.66,62525.65,9388.95,7.56,24.00,0.00
2231,16,4695.02,131516.56,59819.25,62306.26,9391.04,9.39,27.00,0.00
2232,16,4645.02,132149.64,60319.29,62540.30,9290.05,7.70,23.00,0.00
2233,16,4570.99,130335.66,59506.85,61686.84,9141.98,9.06,24.00,0.00
2234,16,4719.98,132090.39,60252.72,62397.71,9439.96,7.56,16.00,0.00
2235,16,4629.03,131661.81,60003.37,62400.38,9258.06,9.22,19.00,0.00
2236,16,4708.00,131602.10,60136.04,62050.05,9416.01,7.56,19.00,0.00
2237,16,4712.98,131757.36,60134.71,62196.70,9425.95,7.56,15.00,0.00
2238,16,4584.98,131143.48,59841.76,62131.75,9169.96,8.74,14.00,0.00
2239,16,4691.04,131194.14,59847.52,61964.54,9382.08,7.84,22.00,0.00
2240,16,4661.52,131771.41,60153.79,62295.57,9322.04,7.70,24.00,0.00
2241,16,4625.35,131128.79,59832.47,62044.63,9251.69,7.84,17.00,0.00
2242,16,4629.15,131820.25,60090.94,62471.01,9258.30,7.84,26.00,0.00
2243,16,4672.97,132585.24,60436.65,62803.64,9344.95,9.06,17.00,0.00
2244,16,4689.01,134350.30,61333.14,63638.14,9379.02,8.74,22.00,0.00
2245,16,4792.97,134799.09,61455.59,63757.57,9585.94,7.56,23.00,0.00
2246,16,4674.00,134442.07,61285.03,63809.03,9348.00,7.84,16.00,0.00
2247,16,4745.00,135470.08,61875.03,64105.04,9490.01,7.56,16.00,0.00
2248,16,4786.02,134873.70,61680.32,63621.33,9572.05,7.43,20.00,0.00
2249,16,4730.96,133659.85,61013.47,63184.46,9461.92,7.84,25.00,0.00
2250,16,4773.03,135335.77,61665.35,64124.36,9546.05,8.90,24.00,0.00
2251,16,4659.00,135090.89,61659.95,64112.95,9317.99,8.58,25.00,0.00
2252,16,4767.02,134681.46,61518.21,63629.22,9534.03,7.43,28.00,0.00
2253,16,4669.97,134518.02,61421.55,63756.53,9339.93,7.56,21.00,0.00
2254,16,4774.95,134861.64,61507.38,63804.36,9549.90,7.70,26.00,0.00
2255,16,4766.06,134617.63,61403.74,63681.77,9532.12,7.56,20.00,0.00
2256,16,4747.02,135111.54,61645.25,63972.26,9494.04,7.70,14.00,0.00
2257,16,4694.96,135013.92,61610.51,64013.49,9389.92,7.70,15.00,0.00
2258,16,4754.02,134805.63,61413.29,63884.30,9508.04,7.70,23.00,0.00
2259,16,4782.96,133626.75,60978.43,63083.41,9564.91,7.70,23.00,0.00
2260,16,4754.05,135038.41,61664.64,63865.66,9508.10,7.43,17.00,0.00
2261,16,4809.99,135075.83,61633.92,63821.92,9619.99,7.43,25.00,0.00
2262,16,4730.98,134131.39,61084.72,63583.71,9462.96,9.22,18.00,0.00
2263,16,4804.03,135476.86,61871.39,63997.41,9608.06,7.30,26.00,0.00
2264,16,4775.96,132379.00,60394.54,62432.53,9551.93,7.70,28.00,0.00
2265,16,4854.73,134971.52,61650.58,63614.47,9706.46,7.43,20.00,0.00
2266,16,4584.30,132621.81,60425.02,63025.19,9171.61,9.39,21.00,0.00
2267,16,4772.99,134963.77,61582.89,63835.89,9544.98,7.43,26.00,0.00
2268,16,4718.85,134503.82,61366.09,63699.02,9438.71,7.56,16.00,0.00
2269,16,4677.11,133964.12,61060.42,63549.48,9354.22,8.28,22.00,0.00
2270,16,4713.00,134425.99,61288.00,63712.00,9426.00,9.22,24.00,0.00
2271,16,4854.97,135722.05,62051.57,63960.55,9709.93,7.30,23.00,0.00
2272,16,4677.06,134681.70,61493.77,63833.80,9354.12,7.56,16.00,0.00
2273,16,4714.96,134615.90,61394.50,63791.48,9429.92,7.84,14.00,0.00
2274,16,4714.94,134028.36,61237.25,63361.22,9429.88,7.70,18.00,0.00
2275,16,4628.07,133678.04,60984.93,63437.97,9255.14,9.39,27.00,0.00
2276,16,4640.03,134632.77,61459.35,63892.36,9281.05,7.70,23.00,0.00
2277,16,4755.99,135256.60,61843.82,63900.81,9511.97,7.43,20.00,0.00
2278,16,4729.01,134699.36,61554.16,63687.17,9458.03,7.43,32.00,0.00
2279,16,4699.97,134791.28,61483.67,63907.66,9399.95,8.13,20.00,0.00
2280,16,4809.01,135024.37,61539.17,63867.18,9618.03,7.56,18.00,0.00
2281,16,4757.99,134646.67,61461.85,63668.84,9515.98,7.43,26.00,0.00
2282,16,4688.98,134763.51,61660.77,63726.77,9375.97,7.43,29.00,0.00
2283,16,4689.05,134616.47,61324.67,63911.70,9380.10,9.22,25.00,0.00
2284,16,4765.90,135311.26,61914.75,63864.71,9531.81,7.43,19.00,0.00
2285,16,4797.07,135295.07,61733.94,63966.98,9594.15,7.56,30.00,0.00
2286,16,4811.02,134835.46,61639.21,63574.22,9622.03,7.30,14.00,0.00
2287,16,4710.99,133642.85,60807.93,63412.93,9421.99,9.39,21.00,0.00
2288,16,4712.99,134467.80,61313.91,63727.90,9425.99,8.43,37.00,0.00
2289,16,4689.00,131147.94,59809.97,61959.97,9378.00,7.70,18.00,0.00
2290,16,4682.00,131084.12,59718.06,62003.06,9363.01,9.22,24.00,0.00
2291,16,4733.01,131738.23,60025.10,62246.11,9467.02,7.56,20.00,0.00
2292,16,4668.98,131273.50,59923.77,62011.76,9337.96,7.84,17.00,0.00
2293,16,4665.02,132230.57,60410.26,62490.27,9330.04,7.56,31.00,0.00
2294,16,4561.01,129164.16,58938.07,61105.08,9121.01,8.58,17.00,0.00
2295,16,4623.01,131562.42,59974.19,62341.20,9247.03,7.98,19.00,0.00
2296,16,4622.00,132393.91,60450.96,62698.96,9243.99,7.70,21.00,0.00
2297,16,4685.01,131356.18,59998.08,61988.08,9370.01,7.56,21.00,0.00
2298,16,4615.99,131777.69,60098.86,62446.85,9231.98,9.22,19.00,0.00
2299,16,4605.00,132977.10,60813.05,62954.05,9210.01,7.56,13.00,0.00
2300,16,4569.99,131958.61,60240.82,62577.82,9139.97,7.84,23.00,0.00
2301,16,4674.99,132382.74,60358.88,62675.87,9347.98,7.84,25.00,0.00
2302,16,4638.01,131675.16,60020.07,62378.07,9277.01,7.98,25.00,0.00
2303,16,4755.99,131877.61,60152.82,62211.82,9512.97,7.70,30.00,0.00
2304,16,4684.99,131890.82,60195.92,62324.91,9369.99,7.70,26.00,0.00
2305,16,4628.01,130586.22,59635.10,61695.10,9256.02,7.98,20.00,0.00
2306,16,4707.99,132876.67,60704.85,62755.84,9415.98,7.70,27.00,0.00
2307,16,4649.06,131469.58,59997.72,62173.75,9298.11,7.84,16.00,0.00
2308,16,4672.98,131993.57,60189.80,62457.79,9345.97,7.70,22.00,0.00
2309,16,4614.01,131621.36,59974.16,62419.17,9228.02,9.22,12.00,0.00
2310,16,4625.96,131437.90,59934.50,62251.48,9251.92,7.84,24.00,0.00
2311,16,4564.00,132378.91,60435.96,62815.96,9126.99,7.84,22.00,0.00
2312,16,4602.03,131298.81,59904.37,62189.38,9205.06,7.84,11.00,0.00
2313,16,4632.00,131443.97,59960.99,62218.99,9264.00,7.84,23.00,0.00
2314,16,4586.97,131861.23,60122.65,62564.64,9173.95,8.28,21.00,0.00
2315,16,4647.01,131380.38,60031.17,62056.18,9293.03,7.70,15.00,0.00
2316,16,4670.98,132924.45,60712.75,62869.74,9341.96,7.56,17.00,0.00
2317,16,4635.04,132014.27,60204.58,62538.60,9271.09,9.22,19.00,0.00
2318,16,4685.96,132459.97,60465.53,62622.51,9371.93,7.70,21.00,0.00
2319,16,4669.93,131918.92,60079.05,62500.01,9339.85,7.98,19.00,0.00
2320,16,4585.08,130883.18,59679.00,62034.04,9170.15,8.43,22.00,0.00
2321,16,4605.00,130725.02,59591.01,61924.01,9210.00,7.70,18.00,0.00
2322,16,4536.99,130576.69,59527.86,61974.85,9073.98,9.39,13.00,0.00
2323,16,4654.02,132254.65,60421.30,62524.31,9309.05,7.56,21.00,0.00
2324,16,4669.01,132061.34,60286.16,62438.16,9337.02,7.70,20.00,0.00
2325,16,4547.96,130197.74,59400.42,61701.40,9095.91,9.22,24.00,0.00
2326,16,4697.00,134131.96,61154.98,63582.98,9394.00,7.70,28.00,0.00
2327,16,4738.01,135255.31,61766.14,64014.15,9475.02,7.43,22.00,0.00
2328,16,4764.99,135064.59,61741.81,63791.80,9530.97,7.43,15.00,0.00
2329,16,4686.95,134314.71,61161.41,63779.39,9373.91,9.22,30.00,0.00
2330,16,4707.04,134549.21,61425.55,63709.57,9414.08,7.70,20.00,0.00
2331,16,4680.99,135123.74,61706.88,64054.88,9361.98,7.70,27.00,0.00
2332,16,4840.03,134875.74,61547.34,63648.35,9680.05,7.43,15.00,0.00
2333,16,4776.03,133613.85,61003.39,63059.40,9551.06,7.43,19.00,0.00
2334,16,4663.00,134275.09,61280.04,63668.04,9327.01,9.22,20.00,0.00
2335,16,4697.99,133195.83,60785.92,63013.92,9395.99,7.56,24.00,0.00
2336,16,4672.97,134723.04,61463.56,63913.54,9345.93,7.70,23.00,0.00
2337,16,4773.02,134787.65,61473.30,63768.31,9546.05,7.43,20.00,0.00
2338,16,4810.01,135487.22,61916.10,63951.11,9620.02,7.43,19.00,0.00
2339,16,4693.96,134681.90,61469.50,63824.48,9387.92,7.56,27.00,0.00
2340,16,4751.01,134073.31,61111.14,63460.14,9502.02,8.43,22.00,0.00
2341,16,4725.02,134912.62,61648.28,63814.29,9450.04,7.56,25.00,0.00
2342,16,4671.00,133826.01,60954.00,63530.00,9342.00,9.22,20.00,0.00
2343,16,4644.94,135445.35,61855.25,64300.22,9289.89,7.70,26.00,0.00
2344,16,4675.06,134556.79,61444.82,63761.85,9350.12,7.70,12.00,0.00
2345,16,4662.01,134903.31,61594.14,63985.15,9324.02,7.56,15.00,0.00
2346,16,4740.99,134108.65,61134.84,63490.83,9482.98,7.84,17.00,0.00
2347,16,4726.98,134197.47,61141.76,63602.75,9452.96,9.22,16.00,0.00
2348,16,4775.99,135439.79,61834.91,64052.90,9551.99,7.56,21.00,0.00
2349,16,4726.00,133675.96,60899.98,63323.98,9452.00,7.98,16.00,0.00
2350,16,4614.90,132006.12,60211.69,62564.64,9229.80,7.70,20.00,0.00
2351,16,4733.11,131158.93,59701.33,61991.38,9466.21,8.90,25.00,0.00
2352,16,4618.99,132986.80,60762.91,62984.91,9238.99,7.98,22.00,0.00
2353,16,4609.00,132459.87,60499.94,62742.94,9216.99,7.70,24.00,0.00
2354,16,4739.01,131139.40,59701.18,61960.19,9478.03,7.98,24.00,0.00
2355,16,4611.03,132450.92,60492.42,62737.44,9221.06,7.98,24.00,0.00
2356,16,4624.97,130366.28,59485.67,61629.66,9250.95,9.22,21.00,0.00
2357,16,4706.01,131713.42,60047.19,62254.20,9412.03,7.84,17.00,0.00
2358,16,4635.01,132127.30,60277.14,62580.14,9270.02,7.70,13.00,0.00
2359,16,4662.97,131336.12,59826.60,62185.58,9323.94,8.13,24.00,0.00
2360,16,4636.98,131889.51,60160.78,62453.77,9274.97,9.22,27.00,0.00
2361,16,4618.97,131794.09,60122.58,62433.57,9237.94,7.98,20.00,0.00
2362,16,4625.08,132500.17,60477.99,62771.03,9251.15,7.98,24.00,0.00
2363,16,4695.98,131370.34,59836.70,62141.69,9391.95,8.58,20.00,0.00
2364,16,4627.01,132091.42,60364.19,62473.20,9254.03,7.56,25.00,0.00
2365,16,4670.65,133181.14,60785.50,63054.33,9341.31,7.70,18.00,0.00
2366,16,4700.88,133464.52,60945.41,63117.35,9401.75,7.70,26.00,0.00
2367,16,4873.48,134900.22,61535.03,63618.24,9746.96,7.43,22.00,0.00
2368,16,4705.02,134086.44,61064.20,63612.21,9410.03,9.06,20.00,0.00
2369,16,4709.96,135204.75,61751.43,64033.41,9419.91,7.43,21.00,0.00
2370,16,4786.03,134935.83,61527.38,63836.39,9572.06,7.70,24.00,0.00
2371,16,4575.03,132186.90,60309.41,62727.43,9150.06,9.22,14.00,0.00
2372,16,4766.95,135150.56,61734.34,63882.32,9533.90,7.43,16.00,0.00
2373,16,4749.01,135117.18,61704.08,63915.08,9498.01,7.43,20.00,0.00
2374,16,4756.03,134112.88,61023.40,63577.42,9512.06,9.22,18.00,0.00
2375,16,4832.99,135473.74,61849.88,63957.88,9665.98,7.43,26.00,0.00
2376,16,4703.00,134060.94,61062.97,63591.97,9406.00,7.84,30.00,0.00
2377,16,4753.00,134794.14,61474.06,63814.06,9506.01,7.98,18.00,0.00
2378,16,4734.96,135199.85,61732.47,63997.45,9469.92,7.56,19.00,0.00
2379,16,4742.02,134948.58,61551.27,63913.28,9484.04,7.43,27.00,0.00
2380,16,4737.98,134554.42,61319.73,63758.72,9475.96,9.06,22.00,0.00
2381,16,4733.00,135269.01,61704.01,64099.01,9466.00,7.84,13.00,0.00
2382,16,4769.03,133910.76,61188.35,63185.36,9537.05,7.56,23.00,0.00
2383,16,4684.02,135834.52,62059.24,64406.25,9369.04,7.56,22.00,0.00
2384,16,4716.00,135206.09,61688.04,64086.04,9432.01,7.70,15.00,0.00
2385,16,4711.93,134496.00,61313.09,63759.05,9423.86,9.06,22.00,0.00
2386,16,4674.04,134685.18,61384.54,63952.56,9348.08,9.22,20.00,0.00
2387,16,4687.98,133170.56,60678.80,63115.79,9375.97,9.06,20.00,0.00
2388,16,4778.01,135394.39,61845.18,63993.19,9556.03,7.43,16.00,0.00
2389,16,4817.03,135827.78,61945.36,64248.37,9634.06,7.43,19.00,0.00
2390,16,4744.96,133916.75,61004.43,63422.41,9489.91,9.06,18.00,0.00
2391,16,4826.05,134752.26,61528.58,63571.59,9652.09,7.43,21.00,0.00
2392,16,4740.99,133959.62,61073.83,63403.82,9481.97,7.84,12.00,0.00
2393,16,4704.96,135152.99,61697.54,64046.52,9408.93,7.43,24.00,0.00
2394,16,4827.02,134889.54,61513.24,63722.25,9654.04,7.56,22.00,0.00
2395,16,4781.03,134766.75,61509.34,63694.36,9563.05,7.56,19.00,0.00
2396,16,4786.98,135166.40,61647.73,63944.72,9573.96,7.43,19.00,0.00
2397,16,4781.99,133279.80,60725.91,62989.90,9563.99,8.13,22.00,0.00
2398,16,4750.94,134549.82,61392.67,63655.26,9501.89,7.56,18.98,0.00
2399,16,4714.02,134590.21,61383.31,63778.86,9428.03,9.06,16.02,0.00
2400,16,4767.01,134868.36,61506.16,63829.17,9533.03,7.56,19.00,0.00
2401,16,4766.72,135263.00,61867.34,63861.22,9534.44,7.43,26.00,0.00
2402,16,4801.28,134833.80,61451.56,63779.69,9602.56,7.70,17.00,0.00
2403,16,4831.00,135071.07,61630.03,63780.03,9661.00,7.43,7.00,0.00
2404,16,4710.01,134433.38,61236.17,63776.18,9421.03,9.22,23.00,0.00
2405,16,4799.96,134324.95,61262.52,63462.50,9599.92,7.56,22.00,0.00
2406,16,4732.96,134959.93,61472.51,64021.49,9465.92,9.22,18.00,0.00
2407,16,4782.08,135013.35,61559.07,63891.11,9563.17,7.56,18.00,0.00
2408,16,4813.94,135663.20,61902.18,64132.15,9628.87,7.43,22.00,0.00
2409,16,4662.03,132604.94,60514.43,62766.45,9324.07,7.84,13.00,0.00
2410,16,4671.02,131505.51,59900.23,62263.24,9342.04,8.43,24.00,0.00
2411,16,4706.00,132631.86,60551.94,62667.94,9411.99,7.56,22.00,0.00
2412,16,4656.98,131142.37,59834.71,61993.70,9313.96,7.84,18.00,0.00
2413,16,4667.02,132328.68,60376.31,62618.32,9334.05,7.70,18.00,0.00
2414,16,4675.01,132194.40,60266.18,62578.19,9350.03,7.70,20.00,0.00
2415,16,4687.00,131939.91,60179.96,62385.96,9373.99,7.84,17.00,0.00
2416,16,4573.02,132427.51,60417.23,62865.24,9145.04,9.06,21.00,0.00
2417,16,4549.94,130436.30,59542.23,61793.20,9100.88,7.98,17.00,0.00
2418,16,4722.07,132315.94,60452.89,62418.92,9444.14,7.70,27.00,0.00
2419,16,4584.94,131842.36,60162.25,62510.22,9169.89,7.70,24.00,0.00
2420,16,4731.02,131656.60,59934.27,62260.28,9462.04,8.13,17.00,0.00
2421,16,4591.00,132242.91,60332.96,62727.96,9181.99,9.06,24.00,0.00
2422,16,4650.02,131583.46,60061.21,62222.22,9300.03,7.70,18.00,0.00
2423,16,4593.98,132028.43,60200.74,62639.73,9187.96,9.22,16.00,0.00
2424,16,4637.03,131820.80,60126.36,62420.38,9274.06,7.70,17.00,0.00
2425,16,4588.00,132076.93,60387.97,62512.96,9175.99,7.84,18.00,0.00
2426,16,4572.98,131691.33,60046.70,62499.68,9144.95,9.39,25.00,0.00
2427,16,4655.00,131915.03,60072.01,62532.01,9311.00,7.84,17.00,0.00
2428,16,4666.99,131082.82,59738.92,62009.91,9333.99,8.13,25.00,0.00
2429,16,4645.04,131310.18,59952.54,62067.56,9290.08,7.70,29.00,0.00
2430,16,4660.00,132196.89,60375.95,62501.95,9318.99,7.56,24.00,0.00
2431,16,4544.97,131888.13,60164.60,62632.59,9090.94,9.22,21.00,0.00
2432,16,4589.00,131568.96,60065.98,62324.98,9178.00,9.06,26.00,0.00
2433,16,4562.99,130440.70,59552.86,61762.86,9124.98,8.13,18.00,0.00
2434,16,4694.00,131676.06,60119.03,62168.03,9389.00,7.56,18.00,0.00
2435,16,4662.03,132197.83,60322.38,62551.39,9324.06,7.70,24.00,0.00
2436,16,4577.98,131347.55,59889.80,62301.79,9155.97,9.22,23.00,0.00
2437,16,4663.02,132035.51,60233.23,62476.24,9326.04,7.70,18.00,0.00
2438,16,4628.00,131855.02,60078.01,62522.01,9255.00,8.28,19.00,0.00
2439,16,4651.99,132098.62,60256.83,62536.82,9304.97,7.98,19.00,0.00
2440,16,4607.97,132583.16,60467.62,62899.60,9215.94,7.84,19.00,0.00
2441,16,4805.03,135266.73,61711.33,63945.34,9610.05,7.56,19.00,0.00
2442,16,4790.96,134308.92,61342.51,63384.49,9581.92,7.43,23.00,0.00
2443,16,4754.05,134508.50,61311.68,63688.71,9508.11,7.56,21.00,0.00
2444,16,4682.98,134784.48,61442.76,63975.75,9365.96,9.22,22.00,0.00
2445,16,4811.01,135019.32,61663.15,63734.15,9622.02,7.43,19.00,0.00
2446,16,4701.96,134744.95,61494.52,63846.50,9403.93,7.84,27.00,0.00
2447,16,4680.04,135746.24,62072.57,64313.59,9360.09,7.43,20.00,0.00
2448,16,4670.97,134014.09,61161.58,63511.57,9340.94,8.90,17.00,0.00
2449,16,4785.00,134999.13,61639.06,63790.06,9570.01,7.56,15.00,0.00
2450,16,4722.01,135109.33,61659.15,64005.16,9445.02,7.70,16.00,0.00
2451,16,4751.96,135321.89,61828.49,63989.48,9503.92,7.43,16.00,0.00
2452,16,4779.07,134888.85,61581.85,63748.88,9558.13,7.43,14.00,0.00
2453,16,4750.99,133939.75,60927.89,63509.88,9501.98,9.22,23.00,0.00
2454,16,4791.98,135323.39,61707.72,64031.71,9583.96,7.56,18.00,0.00
2455,16,4809.02,135485.49,61692.22,64176.23,9617.03,7.70,14.00,0.00
2456,16,4741.97,134932.06,61464.57,63983.55,9483.93,9.22,19.00,0.00
2457,16,4786.00,135598.07,61897.03,64128.03,9573.00,7.43,22.00,0.00
2458,16,4750.98,134218.35,61163.70,63552.69,9501.95,9.06,19.00,0.00
2459,16,4797.00,134700.93,61336.97,63769.96,9593.99,7.70,14.00,0.00
2460,16,4813.00,134722.13,61345.06,63751.06,9626.01,9.06,18.00,0.00
2461,16,4730.05,135103.31,61671.60,63971.62,9460.09,7.56,21.00,0.00
2462,16,4700.98,135044.33,61668.69,63972.68,9402.95,7.70,24.00,0.00
2463,16,4817.99,134923.77,61462.90,63826.89,9633.98,7.70,10.00,0.00
2464,16,4806.02,135316.51,61743.23,63960.24,9613.04,7.56,21.00,0.00
2465,16,4679.01,134699.27,61487.12,63854.13,9358.02,7.70,9.00,0.00
2466,16,4747.96,135072.75,61674.43,63902.41,9495.91,7.56,23.00,0.00
2467,16,4755.02,135341.53,61728.24,64103.25,9510.04,7.56,14.00,0.00
2468,16,4697.04,134722.13,61487.51,63840.53,9394.08,7.70,22.00,0.00
2469,16,4653.00,132165.14,60344.06,62515.06,9306.01,7.84,21.00,0.00
2470,16,4702.97,132158.25,60247.66,62505.65,9404.95,7.70,21.00,0.00
2471,16,4651.03,132981.95,60713.43,62965.45,9303.07,7.70,25.00,0.00
2472,16,4764.96,132349.03,60316.56,62502.54,9529.93,7.70,20.00,0.00
2473,16,4669.03,132029.86,60228.39,62463.41,9338.06,7.84,19.00,0.00
2474,16,4692.94,130420.22,59478.19,61556.16,9385.87,7.84,27.00,0.00
2475,16,4720.06,133161.68,60782.77,62938.79,9440.12,7.70,29.00,0.00
2476,16,4651.00,131401.06,59858.03,62241.03,9302.00,9.22,22.00,0.00
2477,16,4669.88,131544.39,59885.61,62320.02,9338.76,7.84,20.99,0.00
2478,16,4571.08,131963.12,60213.20,62606.76,9143.16,7.98,21.00,0.00
2479,16,4607.01,130268.40,59447.18,61608.19,9213.03,9.39,17.00,0.00
2480,16,4665.98,132249.29,60337.68,62578.66,9332.95,7.84,16.00,0.00
2481,16,4545.00,130582.89,59616.95,61875.95,9089.99,8.58,25.00,0.00
2482,16,4795.01,132562.36,60394.16,62578.17,9590.03,7.70,21.00,0.00
2483,16,4717.00,131962.91,60128.96,62399.96,9433.99,7.84,22.00,0.00
2484,16,4691.98,131138.47,59659.76,62095.75,9382.96,7.98,21.00,0.00
2485,16,4782.01,132694.39,60515.18,62614.18,9565.03,7.70,25.00,0.00
2486,16,4642.03,132660.93,60489.42,62887.44,9284.07,7.98,25.00,0.00
